"source","site_name","entity_name","latitude","longitude","elevation","basin_size","site_type","entity_type","age_BP","notes","publication","doi","ID_BIOME","ID_SAMPLE","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180","T181","T182","T183","T184","T185","T186","T187","T188","T189","T190","T191","T192","T193","T194","T195","T196","T197","T198","T199","T200","T201","T202","T203","T204","T205","T206","T207","T208","T209","T210","T211","T212","T213","T214","T215","T216","T217","T218","T219","T220","T221","T222","T223","T224","T225","T226","T227","T228","T229","T230","T231","T232","T233","T234","T235","T236","T237","T238","T239","T240","T241","T242","T243","T244","T245","T246","T247","T248","T249","T250","T251","T252","T253","T254","T255","T256","T257","T258","T259","T260","T261","T262","T263","T264","T265","T266","T267","T268","T269","T270","T271","T272","T273","T274","T275","T276","T277","T278","T279","T280","T281","T282","T283","T284","T285","T286","T287","T288","T289","T290","T291","T292","T293","T294","T295","T296","T297","T298","T299","T300","T301","T302","T303","T304","T305","T306","T307","T308","T309","T310","T311","T312","T313","T314","T315","T316","T317","T318","T319","T320","T321","T322","T323","T324","T325","T326","T327","T328","T329","T330","T331","T332","T333","T334","T335","T336","T337","T338","T339","T340","T341","T342","T343","T344","T345","T346","T347","T348","T349","T350","T351","T352","T353","T354","T355","T356","T357","T358","T359","T360","T361","T362","T363","T364","T365"
"Neotoma","Ras El Ma   ","REM core",33.473611,-5.138611,1633,"not recorded","marsh","core top",-50,"according to original article core top = -50, but age = 201 in Neotoma","El Bait, M.N., Rhoujjati, A., Eynaud, F., Benkaddour, A., Dezileau, L., Wainer, K., Goslar, T., Khater, C., Tabel, J. and Cheddadi, R., 2014. An 18 000‐year pollen and sedimentary record from the cedar forests of the Middle Atlas, Morocco. Journal of Quaternary Science, 29(5), pp.423-432.","10.1002/jqs.2708",20,1,40.00890092231616,40.159499774620684,40.308470117493776,40.455823877521595,40.601608937404706,40.74590879974981,40.888841588445324,41.03055838751508,41.171240932926935,41.311098688955006,41.4503653568551,41.58929487927712,41.728157018441706,41.86723259909835,42.006808518126206,42.14717263086183,42.288608629439686,42.43139103030762,42.57578038644608,42.72201883461561,42.87032607926427,43.02089590275878,43.17389327671653,43.329452131882555,43.48767382480217,43.64862631915475,43.812344078764845,43.97882864875525,44.14804988180503,44.31994774875201,44.49443465748698,44.67139819179246,44.844004427655364,45.012108689969565,45.17555907972388,45.33419963860496,45.48787331631023,45.63642466323259,45.7797021859733,45.91756031998565,46.04986099181803,46.17647476212652,46.29728155906331,46.41217102903428,46.52104254742166,46.62380494503756,46.72037601627043,46.81068188170196,46.89465628115448,46.972239872580005,47.043379607992435,47.108028250003755,47.16614408182574,47.21769085035439,47.26263796677341,47.30096097269937,47.33264226298298,47.35767203964922,47.37604945584826,47.387783894803825,47.40475913653138,47.42699791644642,47.454526129446286,47.487374175473725,47.52557818347076,47.56918103581383,47.6182331232105,47.672792770989226,47.732926291256746,47.798707630981916,47.87021760304041,47.947542704936524,48.030773547587366,48.12000293350489,48.21532363926627,48.31682597071368,48.424595170339934,48.538708764378875,48.65923394192438,48.786225059782375,48.91972136467812,49.05974501899919,49.20629950767561,49.359368492428516,49.51891516589575,49.68488214258968,49.85719190683448,50.03574782037661,50.2204356748776,50.411125757580955,50.60767538265269,50.795581554587386,50.974696731057485,51.14488184977003,51.30600957424066,51.45796740020085,51.600660538769475,51.73401449740509,51.85797728671308,51.97252119012996,52.07764404401208,52.17336998736872,52.259749653037034,52.336859785144156,52.404802280904356,52.46370266784878,52.513708040211505,52.55498449016432,52.58771408071088,52.61209141716134,52.62831988308633,52.63660761439604,52.6371632916239,52.630191835548636,52.61589009489984,52.59444261699699,52.56601759270916,52.53076306602365,52.488803495711814,52.44023675201929,52.38513162493433,52.325250179852794,52.26059715437326,52.19114364833388,52.11682727493666,52.037553057281286,51.95319507034236,51.86359881067329,51.76858425782759,51.667949573104934,51.561475363262936,51.44892941983526,51.330071829233745,51.20466033545885,51.072455826552925,50.933227808406045,50.78675972559943,50.63285398898205,50.47133657383842,50.30206106090307,50.12491200503876,49.939807532898485,49.74670109095162,49.545582288338295,49.33647680445511,49.119445358180286,48.89458176334305,48.662010122494976,48.42188123729732,48.1743683379575,47.91966225524866,47.657966175939755,47.401660029954904,47.150945094061626,46.906008581551774,46.66701879623805,46.43412088626938,46.20743331971825,45.98704518095571,45.773014360640374,45.565366683623154,45.364095989225895,45.16916514824339,44.98050797170785,44.79803193897065,44.62162164793931,44.451142869195465,44.28644706889129,44.12737625329278,43.97376798093094,43.82546038666103,43.68229706544259,43.544131672076475,43.410832106028295,43.28228416724459,43.15839458881047,43.039093374603695,42.92433539390745,42.81410120937337,42.70839713891225,42.607254575217844,42.5107286079627,42.417624709158325,42.328037038451185,42.242074159523504,42.15985574463897,42.08150906810305,42.007165393431734,41.93695635635262,41.87101044018065,41.809449632024446,41.75238633816082,41.699920625262344,41.65213784149455,41.609106658312605,41.57087756055477,41.5374817995723,41.50893081201378,41.48521609578683,41.466309524869985,41.45216407618325,41.442714934720286,41.43788093760494,41.437566313611015,41.44166267188496,41.45005119200873,41.462604966991094,41.47919145112043,41.49967496570106,41.5239192173798,41.55178978592583,41.583156540846915,41.61789594902728,41.65407461791488,41.69159770037505,41.73039187025401,41.770406505873474,41.811614448081,41.854012327896626,41.89762046638644,41.942482356744094,41.98866374557834,42.03625133699708,42.085351149151315,42.13608655837102,42.18859607080043,42.243030865447864,42.29955215573651,42.358328418922675,42.41953254409695,42.48333894988506,42.54992072241193,42.6194468226146,42.6920794096231,42.76797132374273,42.84726376864867,42.93008422784555,43.01654464536498,43.10673989519784,43.20074655821153,43.29862201941733,43.400403892552475,43.50610977314197,43.61573731561421,43.71607633130595,43.80708581708175,43.88870661764097,43.96086262390558,44.02346218968277,44.076399740275704,44.119557545138775,44.15280762545017,44.17601376657449,44.189033604786,44.19172075731391,44.18392696474858,44.16550421513159,44.13630681966236,44.096193410921686,44.045028835870944,43.98268591766536,43.909047062544396,43.82400569074111,43.72746747347844,43.61935136166431,43.499590395805384,43.36813229085497,43.22493979409181,43.06999081857285,42.90327835907885,42.72481020163045,42.53460844144878,42.332708827529665,42.119159954668575,41.91845105498425,41.73064709582233,41.555816476552224,41.394030029277744,41.245360071880924,41.10987952902898,40.98766113279855,40.878776710323066,40.783296561536865,40.70128892587377,40.63281953286205,40.57795122811768,40.536743663418655,40.50925303745975,40.495531872620205,40.49562881266088,40.50958842670395,40.53745100609375,40.57925234271712,40.63502347996727,40.70479043063812,40.78857385948778,40.88638873185431,40.99824393338637,41.12414186951113,41.26407805656035,41.418040719383384,41.58601041268386,41.767959685136645,41.963852806505685,42.17364557844434,42.367958972589896,42.546741365938026,42.70994233769076,42.85751279437633,42.98940516053567,43.105573646332594,43.205974600150206,43.29056695047402,43.35931273722969,43.412177728358216,43.44913211290754,43.4701512574419,43.4752165082787,43.46431601811915,43.437445572206954,43.39460938638475,43.33582084746202,43.26110316528233,43.17048990587114,43.06402537611619,42.94176483259575,42.80377449040141,42.65013131202967,42.48092256152994,42.296245114944796,42.096204524477045,41.88091384056082,41.650492202875924,41.405063218097176,41.14475314859002,40.89866593083181,40.666915134090466,40.44959895830231,40.24679838564441,40.058575512422664,39.88497209703855,39.72600835683038,39.58168204293615,39.451967818127116,39.33681695794558,39.236157390575144,39.14989408579216,39.07790979818193,39.02006616462955,38.9762051509499,38.94615083743117,38.92971152802843,38.92668216294955,38.9368470094027,38.95998260031346,38.995860885863955,39.04425255777947,39.10493050143674,39.17767332617625,39.262268919787786,39.35851796916057,39.46623738573416,39.585263571867415,39.71545546278719,39.85669727861523
"Neotoma","Aansser peat bog","ANS core",35.0175,-4.992778,1342,"not recorded","peat bog","core top",43,,"Cheddadi, R., Henrot, A.J., François, L., Boyer, F., Bush, M., Carré, M., Coissac, E., De Oliveira, P.E., Ficetola, F., Hambuckers, A. and Huang, K., Lezine, A.M., Nourelbait, M., Rhoujjati, A., Taberlet, P., Sarmiento, F., Abel-Schaad, D., Alba-Sánchez, F., Zheng, Z., 2017. Microrefugia, climate change, and conservation of Cedrus atlantica in the Rif Mountains, Morocco. Frontiers in Ecology and Evolution, 5, p.114.; 
Cheddadi, R., Nourelbait, M., Bouaissa, O., Tabel, J., Rhoujjati, A., López-Sáez, J.A., Alba-Sánchez, F., Khater, C., Ballouche, A., Dezileau, L. and Lamb, H., 2015. A history of human impact on Moroccan mountain landscapes. African Archaeological Review, 32(2), pp.233-248.","10.3389/fevo.2017.00114;
10.1007/s10437-015-9186-7",4,2,40.32064853065805,40.5176056308736,40.712221883266054,40.90448570042818,41.09443014302512,41.28213293264647,41.467715604376544,41.6513417923207,41.83321466192872,42.01357352431089,42.19268968920119,42.370861634080605,42.54840958650742,42.72566963418855,42.90298749208296,43.080712067238466,43.25918896961063,43.43875412040133,43.619727608241575,43.80240793774073,43.98706680462452,44.17394451714727,44.36324616512242,44.55513861635584,44.74974839621063,44.94716048030765,45.14741800388007,45.35052286499254,45.55643717365113,45.765085475674454,45.97635765989189,46.190112440501224,46.398299217318055,46.60073584279698,46.79723082943729,46.987587528515924,47.171608086752684,47.34909707792043,47.51986472373942,47.68372963838152,47.84052105269734,47.990080496945254,48.13226294339395,48.26693743176462,48.39398722019707,48.513309521489624,48.624814898121485,48.72842639951601,48.82407853081908,48.91171614399552,48.99129333933665,49.062772458739445,49.12612324175405,49.18132220194419,49.228352265221446,49.2672026942594,49.29786930467636,49.32035496023515,49.334670316667065,49.34083476765884,49.352114317564954,49.36853723050987,49.39013212114762,49.41692932365096,49.4489622377716,49.4862685680836,49.52889137822729,49.57687989098813,49.6302899769381,49.68918428859278,49.75363201296815,49.823708232379815,49.89949290059751,49.98106945835236,50.06852312801163,50.16193894137508,50.261399566468725,50.366983008485185,50.47876026632315,50.596793029321255,50.721131498694035,50.85181241492844,50.988857366168375,51.13227144369445,51.28204229938932,51.438139647017906,51.600515234770725,51.76910330135564,51.94382151253531,52.12457235992951,52.31124498963918,52.48857829690721,52.65645184111219,52.81474935920141,52.96336141855545,53.10218801916389,53.23114107384252,53.35014669781802,53.459147243517386,53.55810302261058,53.64699366501249,53.725819073377934,53.79459994134228,53.85337781408441,53.90221468046095,53.941192096729594,53.97040985252945,53.98998420012708,54.000045677801815,54.0007365674929,53.99220803534422,53.974617011449794,53.948122871826726,53.91288399132376,53.86905424071466,53.81677950452211,53.75619429806245,53.6874185626838,53.61055471707931,53.525685039795206,53.4328694535333,53.33875329699605,53.24334625330201,53.14663122058205,53.04856427159488,52.94907524399421,52.84806896634188,52.745427108923344,52.64101063178691,52.53466278563523,52.426212604741664,52.31547881546764,52.20227406976593,52.08640940080339,51.96769878804068,51.84596371222469,51.72103757717513,51.592769875273056,51.461029977371396,51.32571043550131,51.18672969816052,51.04403415291817,50.89759942918667,50.747430914795935,50.593563462838766,50.43606028941604,50.275011087600724,50.11052940731628,49.94274937403021,49.77182184035782,49.59791008307206,49.42118517292296,49.24513680320021,49.0699298390186,48.895715394456296,48.72262669266688,48.5507754813218,48.38024911076966,48.2111083613692,48.043386082588036,47.87708668048958,47.712186463075106,47.54863482556335,47.386356231049625,47.22525291702432,47.0652082358223,46.906090517985234,46.74775733238625,46.59006000627349,46.43284826244053,46.27597482965733,46.11929988622947,45.96269520486398,45.80604787949619,45.649263530829344,45.49226890638054,45.335013812059714,45.17747233490949,45.019643339767185,44.861550245447674,44.703240107805485,44.544782057007176,44.39339502909114,44.249181781907936,44.11225578453805,43.98273798788883,43.8607534515432,43.74642792612131,43.63988448668364,43.54124030622693,43.45060364953101,43.36807115698442,43.293725476061205,43.227633285358664,43.16984374303414,43.12038737856441,43.07927543440015,43.04649965264617,43.02203249163106,43.005827748332,42.99782155519944,42.997933714027035,43.00606932510461,43.02212066689923,43.045969279806684,43.07748820694991,43.11654434540437,43.16300086242577,43.216719633077574,43.27756365794792,43.34539942227868,43.42009916069294,43.501542994724986,43.58117781562028,43.65891468991394,43.73468716932891,43.8084522930415,43.880191175765944,43.949909180095304,44.01763567846084,44.08342341669804,44.14734749746332,44.20950400754858,44.27000831842214,44.32899309401384,44.38660604379879,44.44300746256585,44.498367600840005,44.552863911734114,44.606678221018626,44.65999386741761,44.71299285958257,44.76585309489015,44.818745683205385,44.871832416103004,44.92526341881733,44.97917501847204,45.033687858006694,45.088905280751916,45.14491200589231,45.20177311017547,45.25953332625138,45.318216663027826,45.377826348462754,45.43084603726808,45.47723781042979,45.51694397251591,45.549888165932785,45.57597672914075,45.59510027613357,45.60713547190236,45.61194697622897,45.609389526007924,45.59931012441553,45.581550303679535,45.555948427015345,45.5223419945519,45.48056991784718,45.4304747279594,45.37190468305938,45.304715743288625,45.22877338301675,45.14395421382995,45.05014739546093,44.94725581638969,44.8351970309043,44.713903944885615,44.58332524831062,44.44342559827315,44.29418556200176,44.13560133470756,43.96768425191353,43.790460120018395,43.603968392059144,43.428135565468416,43.26302028111382,43.10868662937728,42.965203140062876,42.83264182803519,42.711077314466124,42.60058603846303,42.501245568247775,42.413134015201486,42.336329548244166,42.270910000442896,42.21695255468425,42.17453349093596,42.143727974251846,42.12460986039594,42.11725149488336,42.12172348140996,42.13809439707201,42.166430434410785,42.206794954053656,42.25924793642037,42.32384532643843,42.40063827125142,42.48967225727827,42.590986159441144,42.70461122167678,42.83056999373446,42.96887525451328,43.11952895658588,43.28252122991326,43.45782948491876,43.617796705415884,43.76238231482708,43.89154077913962,44.005221324986536,44.103367853314545,44.185919073912785,44.25280887924345,44.303966968249256,44.339319722334494,44.35879132678674,44.36230512180806,44.349785158359325,44.32115792550133,44.27635420814697,44.21531102741533,44.1379736103686,44.044297332042326,43.934249570534455,43.807811415618325,43.664979172948634,43.505765609429815,43.33020089062885,43.1383331680956,42.93022878288842,42.705972061228266,42.465664688711215,42.20942466055773,41.937384816614056,41.649690980892146,41.34649973599842,41.06013339796259,40.790746980719504,40.538482917221316,40.30346833496577,40.08581246838126,39.88560426347295,39.702910227272746,39.537772570694,39.39020768854369,39.26020501487093,39.147726285703214,39.05270523469805,38.9750477404468,38.91463243720744,38.871311793783676,38.8449136581403,38.835243258165974,38.842085641751325,38.865208532037144,38.904365566292554,38.959299879416605,39.02974798556384,39.115443903944225,39.2161234675708,39.33152874679152,39.46141251306446,39.60554266287657,39.763706517260275,39.93571490933427,40.12140597100062
"Neotoma","Dayet M'Had","MHD core",35.128333,-5.438611,754,"not recorded","marsh","core top",0,,"Cheddadi, R., Henrot, A.J., François, L., Boyer, F., Bush, M., Carré, M., Coissac, E., De Oliveira, P.E., Ficetola, F., Hambuckers, A. and Huang, K., Lezine, A.M., Nourelbait, M., Rhoujjati, A., Taberlet, P., Sarmiento, F., Abel-Schaad, D., Alba-Sánchez, F., Zheng, Z., 2017. Microrefugia, climate change, and conservation of Cedrus atlantica in the Rif Mountains, Morocco. Frontiers in Ecology and Evolution, 5, p.114.; 
Cheddadi, R., Nourelbait, M., Bouaissa, O., Tabel, J., Rhoujjati, A., López-Sáez, J.A., Alba-Sánchez, F., Khater, C., Ballouche, A., Dezileau, L. and Lamb, H., 2015. A history of human impact on Moroccan mountain landscapes. African Archaeological Review, 32(2), pp.233-248.","10.3389/fevo.2017.00114;
